calories,carbs,category,fat,nutrition,protein,rating,reviewCount,source,title,url
517,17.0,"Dinner, Main course",30.0,"{'@type': 'NutritionInformation', 'calories': '517 calories', 'fatContent': '30 grams fat', 'saturatedFatContent': '5 grams saturated fat', 'carbohydrateContent': '17 grams carbohydrates', 'sugarContent': '15 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '41 grams protein', 'sodiumContent': '2.8 milligram of sodium'}",41.0,0.1,0.1,bbcgoodfood,Teriyaki salmon,https://www.bbcgoodfood.com/recipes/teriyaki-salmon-sesame-pak-choi
131,18.0,"Dessert, Dinner, Lunch, Supper",0.1,"{'@type': 'NutritionInformation', 'calories': '131 calories', 'fatContent': '0.1 grams fat', 'carbohydrateContent': '18 grams carbohydrates', 'sugarContent': '15 grams sugar', 'fiberContent': '0.9 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.04 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,Elderflower & raspberry spritzer,https://www.bbcgoodfood.com/recipes/elderflower-raspberry-spritzer
505,32.0,Dessert,41.0,"{'@type': 'NutritionInformation', 'calories': '505 calories', 'fatContent': '41 grams fat', 'saturatedFatContent': '25 grams saturated fat', 'carbohydrateContent': '32 grams carbohydrates', 'sugarContent': '33 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '3 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",3.0,0.1,0.1,bbcgoodfood,Gooseberry & elderflower mess,https://www.bbcgoodfood.com/recipes/gooseberry-elderflower-mess
115,18.0,Dessert,4.0,"{'@type': 'NutritionInformation', 'calories': '115 calories', 'fatContent': '4 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '18 grams carbohydrates', 'sugarContent': '18 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '2 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",2.0,0.1,0.1,bbcgoodfood,Gooseberry & elderflower yogurt ice,https://www.bbcgoodfood.com/recipes/gooseberry-elderflower-yogurt-ice
262,21.0,"Lunch, Main course, Snack, Supper",11.0,"{'@type': 'NutritionInformation', 'calories': '262 calories', 'fatContent': '11 grams fat', 'saturatedFatContent': '3 grams saturated fat', 'carbohydrateContent': '21 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '22 grams protein', 'sodiumContent': '0.87 milligram of sodium'}",22.0,0.1,0.1,bbcgoodfood,Tuna sweetcorn burgers,https://www.bbcgoodfood.com/recipes/tuna-sweetcorn-burgers
492,23.0,"Lunch, Main course, Snack, Supper",7.0,"{'@type': 'NutritionInformation', 'calories': '492 calories', 'fatContent': '7 grams fat', 'saturatedFatContent': '5 grams saturated fat', 'carbohydrateContent': '23 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '18 grams protein', 'sodiumContent': '1.62 milligram of sodium'}",18.0,0.1,0.1,bbcgoodfood,Smoked mackerel risotto,https://www.bbcgoodfood.com/recipes/smoked-mackerel-risotto
346,20.0,"Dinner, Fish Course, Lunch, Main course, Supper",8.0,"{'@type': 'NutritionInformation', 'calories': '346 calories', 'fatContent': '8 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '20 grams carbohydrates', 'sugarContent': '17 grams sugar', 'fiberContent': '11 grams fiber', 'proteinContent': '42 grams protein', 'sodiumContent': '1.7 milligram of sodium'}",42.0,0.1,0.1,bbcgoodfood,Simple fish stew,https://www.bbcgoodfood.com/recipes/simple-fish-stew
413,45.0,"Afternoon tea, Dessert",23.0,"{'@type': 'NutritionInformation', 'calories': '413 calories', 'fatContent': '23 grams fat', 'saturatedFatContent': '9 grams saturated fat', 'carbohydrateContent': '45 grams carbohydrates', 'sugarContent': '32 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '0.6 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Gooseberry & hazelnut slices,https://www.bbcgoodfood.com/recipes/gooseberry-hazelnut-slices
463,44.0,Dinner,19.0,"{'@type': 'NutritionInformation', 'calories': '463 calories', 'fatContent': '19 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '44 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '7 grams fiber', 'proteinContent': '25 grams protein', 'sodiumContent': '0.2 milligram of sodium'}",25.0,0.1,0.1,bbcgoodfood,Pasta with salmon & peas,https://www.bbcgoodfood.com/recipes/pasta-salmon-peas
359,36.0,Dinner,12.0,"{'@type': 'NutritionInformation', 'calories': '359 calories', 'fatContent': '12 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '36 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '29 grams protein', 'sodiumContent': '0.7 milligram of sodium'}",29.0,0.1,0.1,bbcgoodfood,Ultimate fish cakes,https://www.bbcgoodfood.com/recipes/ultimate-fish-cakes
267,58.0,Dessert,1.0,"{'@type': 'NutritionInformation', 'calories': '267 calories', 'fatContent': '1 grams fat', 'carbohydrateContent': '58 grams carbohydrates', 'sugarContent': '58 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '2 grams protein'}",2.0,0.1,0.1,bbcgoodfood,"Gooseberry, elderflower & sauvignon sorbet",https://www.bbcgoodfood.com/recipes/gooseberry-elderflower-sauvignon-sorbet
518,75.0,"Dinner, Main course, Supper",12.0,"{'@type': 'NutritionInformation', 'calories': '518 calories', 'fatContent': '12 grams fat', 'saturatedFatContent': '0.4 grams saturated fat', 'carbohydrateContent': '75 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '32 grams protein', 'sodiumContent': '1.29 milligram of sodium'}",32.0,0.1,0.1,bbcgoodfood,Easiest ever seafood rice,https://www.bbcgoodfood.com/recipes/easiest-ever-paella
716,37.0,Dessert,60.0,"{'@type': 'NutritionInformation', 'calories': '716 calories', 'fatContent': '60 grams fat', 'saturatedFatContent': '36 grams saturated fat', 'carbohydrateContent': '37 grams carbohydrates', 'sugarContent': '27 grams sugar', 'proteinContent': '7 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",7.0,0.1,0.1,bbcgoodfood,Elderflower panna cotta with strawberries & brown butter crumble,https://www.bbcgoodfood.com/recipes/elderflower-panna-cotta-strawberries-brown-butter-crumble
422,21.0,"Dinner, Main course",19.0,"{'@type': 'NutritionInformation', 'calories': '422 calories', 'fatContent': '19 grams fat', 'saturatedFatContent': '6 grams saturated fat', 'carbohydrateContent': '21 grams carbohydrates', 'sugarContent': '9 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '41 grams protein', 'sodiumContent': '2.3 milligram of sodium'}",41.0,0.1,0.1,bbcgoodfood,Simple seafood chowder,https://www.bbcgoodfood.com/recipes/simple-seafood-chowder
339,3.0,"Dinner, Main course",27.0,"{'@type': 'NutritionInformation', 'calories': '339 calories', 'fatContent': '27 grams fat', 'saturatedFatContent': '10 grams saturated fat', 'carbohydrateContent': '3 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '21 grams protein', 'sodiumContent': '1.92 milligram of sodium'}",21.0,0.1,0.1,bbcgoodfood,"Pumpkin, halloumi & chilli omelette",https://www.bbcgoodfood.com/recipes/pumpkin-halloumi-chilli-omelette
316,47.0,"Side dish, Snack, Starter",10.0,"{'@type': 'NutritionInformation', 'calories': '316 calories', 'fatContent': '10 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '47 grams carbohydrates', 'sugarContent': '6 grams sugar', 'fiberContent': '3 grams fiber', 'proteinContent': '5 grams protein', 'sodiumContent': '1.3 milligram of sodium'}",5.0,0.1,0.1,bbcgoodfood,Pickled onion rings,https://www.bbcgoodfood.com/recipes/pickled-onion-rings
454,50.0,"Afternoon tea, Dessert, Treat",26.0,"{'@type': 'NutritionInformation', 'calories': '454 calories', 'fatContent': '26 grams fat', 'saturatedFatContent': '15 grams saturated fat', 'carbohydrateContent': '50 grams carbohydrates', 'sugarContent': '40 grams sugar', 'proteinContent': '4 grams protein', 'sodiumContent': '0.3 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Elderflower & meringue eclairs,https://www.bbcgoodfood.com/recipes/elderflower-meringue-eclairs
415,11.0,"Buffet, Lunch, Main course, Side dish, Starter",19.0,"{'@type': 'NutritionInformation', 'calories': '415 calories', 'fatContent': '19 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '11 grams carbohydrates', 'sugarContent': '9 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '50 grams protein', 'sodiumContent': '0.4 milligram of sodium'}",50.0,0.1,0.1,bbcgoodfood,Chicken garden salad with elderflower dressing,https://www.bbcgoodfood.com/recipes/chicken-garden-salad-elderflower-dressing
673,68.0,"Dinner, Main course",25.0,"{'@type': 'NutritionInformation', 'calories': '673 calories', 'fatContent': '25 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '68 grams carbohydrates', 'sugarContent': '21 grams sugar', 'fiberContent': '7 grams fiber', 'proteinContent': '42 grams protein', 'sodiumContent': '0.9 milligram of sodium'}",42.0,0.1,0.1,bbcgoodfood,One-pan tikka salmon with jewelled rice,https://www.bbcgoodfood.com/recipes/one-pan-tikka-salmon-jewelled-rice
258,3.0,"Dinner, Lunch, Main course, Supper",18.0,"{'@type': 'NutritionInformation', 'calories': '258 calories', 'fatContent': '18 grams fat', 'saturatedFatContent': '5 grams saturated fat', 'carbohydrateContent': '3 grams carbohydrates', 'sugarContent': '1 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '22 grams protein', 'sodiumContent': '1.27 milligram of sodium'}",22.0,0.1,0.1,bbcgoodfood,Bacon-wrapped monkfish,https://www.bbcgoodfood.com/recipes/bacon-wrapped-monkfish
425,34.0,"Dinner, Fish Course, Main course, Supper",13.0,"{'@type': 'NutritionInformation', 'calories': '425 calories', 'fatContent': '13 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '34 grams carbohydrates', 'sugarContent': '2 grams sugar', 'fiberContent': '8 grams fiber', 'proteinContent': '38 grams protein', 'sodiumContent': '2 milligram of sodium'}",38.0,0.1,0.1,bbcgoodfood,Harissa-crumbed fish with lentils & peppers,https://www.bbcgoodfood.com/recipes/harissa-crumbed-fish-lentils-peppers
447,2.0,"Dinner, Main course",24.0,"{'@type': 'NutritionInformation', 'calories': '447 calories', 'fatContent': '24 grams fat', 'saturatedFatContent': '9 grams saturated fat', 'carbohydrateContent': '2 grams carbohydrates', 'sugarContent': '2 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '37 grams protein', 'sodiumContent': '1.2 milligram of sodium'}",37.0,0.1,0.1,bbcgoodfood,Red wine poached halibut with bacon & mushrooms,https://www.bbcgoodfood.com/recipes/red-wine-poached-halibut-bacon-mushrooms
495,33.0,"Dinner, Fish Course, Main course",18.0,"{'@type': 'NutritionInformation', 'calories': '495 calories', 'fatContent': '18 grams fat', 'saturatedFatContent': '3 grams saturated fat', 'carbohydrateContent': '33 grams carbohydrates', 'sugarContent': '9 grams sugar', 'fiberContent': '12 grams fiber', 'proteinContent': '44 grams protein', 'sodiumContent': '1.9 milligram of sodium'}",44.0,0.1,0.1,bbcgoodfood,Honey & orange roast sea bass with lentils,https://www.bbcgoodfood.com/recipes/honey-orange-roast-sea-bass-lentils
623,1.0,"Dinner, Lunch, Main course",45.0,"{'@type': 'NutritionInformation', 'calories': '623 calories', 'fatContent': '45 grams fat', 'saturatedFatContent': '8 grams saturated fat', 'carbohydrateContent': '1 grams carbohydrates', 'proteinContent': '54 grams protein', 'sodiumContent': '0.29 milligram of sodium'}",54.0,0.1,0.1,bbcgoodfood,Moroccan-spiced tuna,https://www.bbcgoodfood.com/recipes/moroccan-spiced-tuna
384,54.0,"Dinner, Main course",6.0,"{'@type': 'NutritionInformation', 'calories': '384 calories', 'fatContent': '6 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '54 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '26 grams protein', 'sodiumContent': '1.5 milligram of sodium'}",26.0,0.1,0.1,bbcgoodfood,Seafood paella,https://www.bbcgoodfood.com/recipes/seafood-paella
219,17.0,"Dinner, Main course, Supper",4.0,"{'@type': 'NutritionInformation', 'calories': '219 calories', 'fatContent': '4 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '17 grams carbohydrates', 'sugarContent': '1 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '30 grams protein', 'sodiumContent': '1.14 milligram of sodium'}",30.0,0.1,0.1,bbcgoodfood,Pesto & olive-crusted fish,https://www.bbcgoodfood.com/recipes/pesto-olive-crusted-fish
172,7.0,"Dinner, Main course, Supper",4.0,"{'@type': 'NutritionInformation', 'calories': '172 calories', 'fatContent': '4 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '7 grams carbohydrates', 'sugarContent': '6 grams sugar', 'fiberContent': '1 grams fiber', 'proteinContent': '27 grams protein', 'sodiumContent': '1.11 milligram of sodium'}",27.0,0.1,0.1,bbcgoodfood,Tomato & thyme cod,https://www.bbcgoodfood.com/recipes/tomato-thyme-cod
489,55.0,"Dinner, Main course",11.0,"{'@type': 'NutritionInformation', 'calories': '489 calories', 'fatContent': '11 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '55 grams carbohydrates', 'sugarContent': '5 grams sugar', 'fiberContent': '9 grams fiber', 'proteinContent': '42 grams protein', 'sodiumContent': '1.3 milligram of sodium'}",42.0,0.1,0.1,bbcgoodfood,Fish fingers & mushy peas,https://www.bbcgoodfood.com/recipes/fish-fingers-mushy-peas
306,13.0,"Afternoon tea, Dessert, Treat",26.0,"{'@type': 'NutritionInformation', 'calories': '306 calories', 'fatContent': '26 grams fat', 'saturatedFatContent': '15 grams saturated fat', 'carbohydrateContent': '13 grams carbohydrates', 'sugarContent': '4 grams sugar', 'fiberContent': '0.4 grams fiber', 'proteinContent': '4 grams protein', 'sodiumContent': '0.3 milligram of sodium'}",4.0,0.1,0.1,bbcgoodfood,Eclairs,https://www.bbcgoodfood.com/recipes/eclairs
445,54.0,"Dinner, Main course, Supper",12.0,"{'@type': 'NutritionInformation', 'calories': '445 calories', 'fatContent': '12 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '54 grams carbohydrates', 'sugarContent': '14 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '28 grams protein', 'sodiumContent': '0.9 milligram of sodium'}",28.0,0.1,0.1,bbcgoodfood,Steamed salmon & veg rice bowl,https://www.bbcgoodfood.com/recipes/steamed-salmon-veg-rice-bowl
373,41.0,"Dinner, Lunch, Main course, Supper",9.0,"{'@type': 'NutritionInformation', 'calories': '373 calories', 'fatContent': '9 grams fat', 'saturatedFatContent': '1 grams saturated fat', 'carbohydrateContent': '41 grams carbohydrates', 'fiberContent': '3 grams fiber', 'proteinContent': '35 grams protein', 'sodiumContent': '0.96 milligram of sodium'}",35.0,0.1,0.1,bbcgoodfood,Healthy fish & chips with tartare sauce,https://www.bbcgoodfood.com/recipes/healthy-fish-chips-tartare-sauce
824,61.0,"Dinner, Main course",40.0,"{'@type': 'NutritionInformation', 'calories': '824 calories', 'fatContent': '40 grams fat', 'saturatedFatContent': '22 grams saturated fat', 'carbohydrateContent': '61 grams carbohydrates', 'sugarContent': '10 grams sugar', 'fiberContent': '4 grams fiber', 'proteinContent': '60 grams protein', 'sodiumContent': '3.12 milligram of sodium'}",60.0,0.1,0.1,bbcgoodfood,Fish pie - in four steps,https://www.bbcgoodfood.com/recipes/fish-pie-four-steps
196,1.0,"Dinner, Fish Course, Main course",13.0,"{'@type': 'NutritionInformation', 'calories': '196 calories', 'fatContent': '13 grams fat', 'saturatedFatContent': '2 grams saturated fat', 'carbohydrateContent': '1 grams carbohydrates', 'sugarContent': '1 grams sugar', 'proteinContent': '20 grams protein', 'sodiumContent': '0.8 milligram of sodium'}",20.0,0.1,0.1,bbcgoodfood,Baked sea bass with lemon caper dressing,https://www.bbcgoodfood.com/recipes/baked-sea-bass-lemon-caper-dressing
610,39.0,"Dinner, Main course, Supper",35.0,"{'@type': 'NutritionInformation', 'calories': '610 calories', 'fatContent': '35 grams fat', 'saturatedFatContent': '12 grams saturated fat', 'carbohydrateContent': '39 grams carbohydrates', 'sugarContent': '3 grams sugar', 'fiberContent': '5 grams fiber', 'proteinContent': '33 grams protein', 'sodiumContent': '0.6 milligram of sodium'}",33.0,0.1,0.1,bbcgoodfood,Spiced salmon with traybaked sag aloo,https://www.bbcgoodfood.com/recipes/spiced-salmon-traybaked-sag-aloo
354,1.0,"Dinner, Fish Course, Lunch, Supper",23.0,"{'@type': 'NutritionInformation', 'calories': '354 calories', 'fatContent': '23 grams fat', 'saturatedFatContent': '4 grams saturated fat', 'carbohydrateContent': '1 grams carbohydrates', 'sugarContent': '0.2 grams sugar', 'fiberContent': '0.4 grams fiber', 'proteinContent': '35 grams protein', 'sodiumContent': '0.1 milligram of sodium'}",35.0,0.1,0.1,bbcgoodfood,Baked salmon,https://www.bbcgoodfood.com/recipes/baked-salmon
495,4.0,"Dinner, Main course, Supper",40.0,"{'@type': 'NutritionInformation', 'calories': '495 calories', 'fatContent': '40 grams fat', 'saturatedFatContent': '21 grams saturated fat', 'carbohydrateContent': '4 grams carbohydrates', 'sugarContent': '1 grams sugar', 'fiberContent': '2 grams fiber', 'proteinContent': '28 grams protein', 'sodiumContent': '1.1 milligram of sodium'}",28.0,0.1,0.1,bbcgoodfood,Smoked salmon & spinach gratin,https://www.bbcgoodfood.com/recipes/swedish-smoked-salmon-spinach-gratin
